edge_id,source,target,probability,degree_sum,is_local_bridge,spectral_score
2529,236,4,0.2689414213699951,227,False,0.0013380973946547938
2530,239,1110,0.04742587317756678,18,True,-0.0
2531,21,45,0.2689414213699951,158,False,0.0052291313653287695
2532,663,2533,0.01798620996209156,11,True,9.175001569307106e-07
2533,367,4,0.11920292202211755,218,False,0.0007808492150719976
2534,2533,663,0.01798620996209156,11,True,9.175001569307292e-07
2535,50,1974,0.01798620996209156,47,True,1.698346423515055e-05
2536,130,217,0.01798620996209156,69,False,0.00020674658022395236
2537,216,1616,0.04742587317756678,20,True,2.5520595500208274e-05
2538,1616,216,0.04742587317756678,20,True,2.9001983390560188e-05
2539,367,1648,0.01798620996209156,11,False,2.9890650369996332e-06
2540,383,367,0.01798620996209156,23,True,5.711257055698017e-05
2541,1648,367,0.01798620996209156,11,False,4.318752887078441e-06
2542,367,383,0.01798620996209156,23,True,5.5616983963327284e-05
2543,669,131,0.01798620996209156,44,True,0.00016839282804356705
2544,131,669,0.2689414213699951,44,True,0.0001436367138213344
2545,2,1977,0.01798620996209156,188,True,0.000732802084492069
2546,252,1084,0.01798620996209156,26,True,1.6742842724932992e-06
2547,50,1241,0.01798620996209156,52,False,5.650810778340127e-05
2548,669,2534,0.01798620996209156,9,True,5.84437659336693e-07
2549,1625,340,0.01798620996209156,17,True,4.369715289035985e-07
2550,657,37,0.5,59,True,9.439815708383872e-05
2551,182,367,0.04742587317756678,34,True,7.830965896859406e-05
2552,106,154,0.01798620996209156,99,False,0.0035469236241295636
2553,2534,669,0.01798620996209156,9,True,5.844376593366978e-07
2554,154,106,0.01798620996209156,99,False,0.0033202270890682066
2555,367,182,0.04742587317756678,34,True,7.045626085226159e-05
2556,657,1924,0.01798620996209156,9,True,7.540937468153702e-08
2557,182,778,0.01798620996209156,31,False,1.4255227034785975e-05
2558,668,109,0.04742587317756678,51,True,4.392703512340843e-05
2559,368,1001,0.01798620996209156,16,True,6.963948554980518e-06
2560,778,182,0.04742587317756678,31,False,1.5185287894830223e-05
2561,437,1979,0.01798620996209156,12,False,-0.0
2562,175,217,0.01798620996209156,53,False,0.0003369109967827306
2563,298,339,0.5,23,True,1.3859603622738711e-05
2564,1924,657,0.01798620996209156,9,True,9.280734229966859e-07
2565,109,668,0.01798620996209156,51,True,4.361962205365779e-05
2566,339,298,0.5,23,True,1.2112309828543096e-05
2567,718,139,0.04742587317756678,30,False,5.190128690491507e-05
2568,1241,50,0.9933071490757153,52,False,4.070245533465781e-05
2569,1001,368,0.01798620996209156,16,True,6.071064753164729e-06
2570,217,175,0.01798620996209156,53,False,0.0004733626282116634
2571,4,1398,0.11920292202211755,211,False,0.000412378493058235
2572,37,657,0.5,59,True,8.612637730841461e-05
2573,918,382,0.01798620996209156,22,True,8.109126568858403e-05
2574,1980,475,0.01798620996209156,10,True,5.519343837990049e-07
2575,4,1003,0.04742587317756678,213,True,0.0006093436670669623
2576,910,4,0.11920292202211755,211,False,0.0004277042845344647
2577,1004,382,0.01798620996209156,21,True,3.273161059683481e-05
2578,1972,239,0.04742587317756678,19,True,3.0717282399347563e-09
2579,1004,50,0.01798620996209156,51,False,7.034997498336147e-05
2580,1975,50,0.01798620996209156,47,True,2.3066535925383592e-05
2581,239,1645,0.11920292202211755,19,True,3.0717282399348208e-09
2582,21,669,0.01798620996209156,99,True,0.0005157713302677724
2583,21,1004,0.01798620996209156,97,True,0.0004401616923121412
2584,140,31,0.01798620996209156,83,False,0.0029642212803926062
2585,1645,239,0.11920292202211755,19,True,3.0717282399347563e-09
2586,1241,323,0.04742587317756678,20,True,1.4246277937447077e-05
2587,1921,715,0.01798620996209156,21,False,2.377973271133557e-05
2588,343,121,0.01798620996209156,42,True,2.303117767444121e-05
2589,1106,442,0.01798620996209156,19,True,1.106645645272696e-05
2590,4,88,0.04742587317756678,256,False,0.009096323367866145
2591,109,779,0.04742587317756678,47,False,0.00011354279084793574
2592,323,1241,0.01798620996209156,20,True,1.451542289243389e-05
2593,1976,1929,0.01798620996209156,3,True,1.5755748207517593e-22
2594,16,779,0.2689414213699951,121,False,0.00032636735167187276
2595,779,109,0.11920292202211755,47,False,0.00013482025140386085
2596,31,140,0.01798620996209156,83,False,0.004128595440980083
2597,1975,84,0.01798620996209156,47,True,1.9523514405918807e-05
2598,84,1975,0.01798620996209156,47,True,1.7671499951977638e-05
2599,121,343,0.01798620996209156,42,True,2.0411868434525994e-05
2600,1929,1976,0.01798620996209156,3,True,1.0814047460029885e-20
2601,779,16,0.2689414213699951,121,False,0.00039143354035103194
2602,382,1004,0.01798620996209156,21,True,4.2159656491606866e-05
2603,323,226,0.01798620996209156,46,False,0.00010033802860519775
2604,226,323,0.01798620996209156,46,False,9.25121971377473e-05
2605,226,720,0.01798620996209156,44,False,0.00010238645850715067
2606,1232,1643,0.11920292202211755,5,True,-0.0
2607,1635,130,0.01798620996209156,46,True,9.068893232003309e-05
2608,720,226,0.01798620996209156,44,False,0.00011709846307392673
2609,4,910,0.11920292202211755,211,False,0.00040222527596256517
2610,88,4,0.04742587317756678,256,False,0.00694448725740207
2611,473,182,0.04742587317756678,36,False,7.6537027963104e-05
2612,323,182,0.01798620996209156,38,True,7.235691635121783e-05
2613,2,1929,0.01798620996209156,187,True,2.387712318660112e-19
2614,1423,1981,0.01798620996209156,5,True,4.4589652523111285e-06
2615,50,1975,0.01798620996209156,47,True,2.491855037932476e-05
2616,509,106,0.04742587317756678,61,False,0.0006870920720226999
2617,106,509,0.04742587317756678,61,False,0.0005947082161395198
2618,382,182,0.01798620996209156,40,False,0.00010716610729721553
2619,669,21,0.01798620996209156,99,True,0.0004917513982815374
2620,1004,21,0.01798620996209156,97,True,0.0003753222400969704
2621,609,182,0.01798620996209156,35,False,8.787965294998637e-05
2622,715,1921,0.01798620996209156,21,False,4.920044625439996e-05
2623,4,1636,0.01798620996209156,212,False,0.0007830000541937711
2624,403,50,0.01798620996209156,66,False,0.00017271945881439598
2625,239,1972,0.04742587317756678,19,True,3.0717282399348208e-09
2626,1981,1423,0.01798620996209156,5,True,4.265066440295418e-06
2627,182,473,0.04742587317756678,36,False,7.978067231199993e-05
2628,1636,4,0.04742587317756678,212,False,0.000787828412455782
2629,182,609,0.04742587317756678,35,False,9.342680008435747e-05
2630,182,382,0.01798620996209156,40,False,0.00010445015657443338
2631,182,323,0.01798620996209156,38,True,7.857537664174432e-05
2632,130,1635,0.01798620996209156,46,True,7.99919467984642e-05
2633,665,1103,0.01798620996209156,11,False,1.9168551887418396e-10
2634,2527,1401,0.01798620996209156,8,True,9.043597345200144e-06
2635,7373,226,0.01798620996209156,41,True,1.0264137855114733e-05
2636,226,1004,0.01798620996209156,39,False,5.571396279405558e-05
2637,226,613,0.01798620996209156,48,True,0.00031280922507241854
2638,299,1241,0.01798620996209156,23,True,2.3654605849596807e-05
2639,613,226,0.04742587317756678,48,True,0.0002974252365492258
2640,475,474,0.04742587317756678,20,True,2.2020316021408124e-05
2641,475,1980,0.04742587317756678,10,True,5.519343837990098e-07
2642,2537,467,0.01798620996209156,14,True,4.57210152342214e-06
2643,474,475,0.04742587317756678,20,True,5.096195062495921e-05
2644,448,239,0.01798620996209156,24,False,6.540249075559565e-09
2645,663,50,0.01798620996209156,55,False,0.00012317781897272945
2646,437,720,0.01798620996209156,23,False,4.745438437108606e-05
2647,720,437,0.01798620996209156,23,False,6.254369510244225e-05
2648,1108,4,0.01798620996209156,212,False,0.00040337485227106754
2649,45,16,0.01798620996209156,184,False,0.003261482764677666
2650,439,994,0.01798620996209156,17,False,5.545329139116563e-05
2651,779,31,0.01798620996209156,55,False,0.0004323234054708946
2652,226,16,0.01798620996209156,150,False,0.0009162028194555277
2653,383,130,0.01798620996209156,57,False,0.000148809011186882
2654,44,1429,0.2689414213699951,51,True,6.792487680471822e-05
2655,145,99,0.01798620996209156,84,False,0.002003883977525361
2656,467,2537,0.01798620996209156,14,True,4.572101523422116e-06
2657,1241,299,0.01798620996209156,23,True,2.2790471563645913e-05
2658,131,1241,0.01798620996209156,43,True,6.250727130549183e-05
2659,226,7373,0.01798620996209156,41,True,1.0139022900513485e-05
2660,534,181,0.01798620996209156,34,False,0.00021257213099896882
2661,150,660,0.01798620996209156,51,False,0.00033582408229515266
2662,1983,16,0.04742587317756678,118,True,0.00012573706410186125
2663,573,1001,0.01798620996209156,10,True,3.0743000912236145e-06
2664,1001,573,0.01798620996209156,10,True,1.6410582659182307e-06
2665,4,1239,0.2689414213699951,211,True,0.0004702235392877783
2666,1004,226,0.01798620996209156,39,False,5.2270386582536517e-05
2667,106,660,0.04742587317756678,59,False,0.0004310257717048641
2668,106,472,0.04742587317756678,59,False,0.00030697267434528103
2669,663,217,0.01798620996209156,36,True,7.389676438329178e-05
2670,1241,131,0.01798620996209156,43,True,7.4359925840387e-05
2671,423,1108,0.04742587317756678,11,False,1.8625966894183237e-05
2672,239,448,0.01798620996209156,24,False,6.380830245104654e-09
2673,217,663,0.01798620996209156,36,True,9.755141091000088e-05
2674,130,21,0.01798620996209156,134,False,0.0018385937275432918
2675,1241,663,0.01798620996209156,17,False,1.1810060373752425e-05
2676,611,665,0.04742587317756678,14,True,3.75764804846489e-09
2677,50,663,0.01798620996209156,55,False,0.00015254092667169085
2678,1003,4,0.11920292202211755,213,True,0.0005785637103900192
2679,130,383,0.01798620996209156,57,False,0.0001457603879128571
2680,466,4,0.2689414213699951,219,False,0.0009028966693890334
2681,297,37,0.5,60,False,0.0001748661476690122
2682,1108,423,0.01798620996209156,11,False,3.095595559762883e-05
2683,472,106,0.04742587317756678,59,False,0.0003056264598790356
2684,660,106,0.04742587317756678,59,False,0.00045623265518661524
2685,1103,665,0.01798620996209156,11,False,2.742937388432052e-10
2686,663,1241,0.01798620996209156,17,False,1.3240012768474073e-05
2687,1239,4,0.2689414213699951,211,True,0.0004670551176801408
2688,7373,2536,0.01798620996209156,9,True,1.3603502865488408e-08
2689,1108,614,0.01798620996209156,22,True,6.770823155682096e-05
2690,16,1983,0.04742587317756678,118,True,0.00012573706410186195
2691,99,145,0.01798620996209156,84,False,0.0017593984986477163
2692,16,45,0.01798620996209156,184,False,0.0035384325638510967
2693,16,226,0.01798620996209156,150,False,0.0010498796541480962
2694,2536,7373,0.01798620996209156,9,True,1.3603502865491007e-08
2695,855,343,0.9820137900379085,9,True,3.290583046167096e-08
2696,343,855,0.9820137900379085,9,True,3.290583046166902e-08
2697,182,507,0.01798620996209156,42,False,0.00010377384220110798
2698,614,1108,0.01798620996209156,22,True,5.1492942580874546e-05
2699,665,611,0.5,14,True,3.4155743345663423e-09
2700,513,1978,0.01798620996209156,10,True,1.3310538775868275e-06
2701,513,2539,0.01798620996209156,8,True,7.823964202335636e-07
2702,529,1221,0.01798620996209156,17,True,1.0660646692117308e-05
2703,16,121,0.11920292202211755,151,False,0.0015429117193610311
2704,609,1243,0.04742587317756678,13,True,2.0964199376485978e-05
2705,1243,609,0.04742587317756678,13,True,2.036856644265648e-05
2706,193,722,0.9933071490757153,22,True,3.812970329022463e-05
2707,507,1985,0.01798620996209156,19,True,2.447290782563557e-06
2708,217,406,0.01798620996209156,43,False,0.0001104141157370083
2709,217,1651,0.01798620996209156,29,True,3.574552164939532e-05
2710,507,182,0.01798620996209156,42,False,9.471951200032102e-05
2711,1978,513,0.01798620996209156,10,True,1.4720132522675926e-06
2712,2539,513,0.01798620996209156,8,True,7.823964202335691e-07
2713,1651,217,0.01798620996209156,29,True,8.518032382840667e-06
2714,7498,154,0.01798620996209156,56,True,0.00015947346287954468
2715,37,297,0.7310585786300049,60,False,0.00017112488701169078
2716,50,406,0.04742587317756678,62,False,0.00017265430991764236
2717,4,711,0.04742587317756678,213,False,0.000761997149788158
2718,1985,507,0.01798620996209156,19,True,2.458830503798487e-06
2719,109,722,0.01798620996209156,45,True,3.5639398645171576e-05
2720,722,109,0.01798620996209156,45,True,3.1185836581702323e-05
2721,1984,1985,0.01798620996209156,4,True,4.2122080267628276e-07
2722,1985,1984,0.01798620996209156,4,True,4.0968108144137855e-07
2723,368,1243,0.04742587317756678,12,True,6.814379307938188e-06
2724,1243,368,0.04742587317756678,12,True,5.879406207859206e-06
2725,45,2541,0.01798620996209156,68,True,6.048489777278512e-05
2726,45,202,0.01798620996209156,92,False,0.0005225391407910002
2727,139,572,0.04742587317756678,29,False,0.00020418837188721135
2728,50,442,0.04742587317756678,58,False,0.00012645214175536064
2729,202,4,0.04742587317756678,234,False,0.0012879771740966282
2730,467,75,0.01798620996209156,67,False,0.0010271041874586868
2731,472,1235,0.04742587317756678,18,False,1.1771624679090673e-05
2732,1235,472,0.04742587317756678,18,False,1.3064968918770016e-05
2733,75,467,0.01798620996209156,67,False,0.0010175122943813448
2734,1615,1218,0.01798620996209156,7,False,8.993021677851129e-06
2735,1622,2540,0.01798620996209156,3,True,3.5848937968449057e-10
2736,2540,1622,0.01798620996209156,3,True,3.5848937968444233e-10
2737,4,1108,0.11920292202211755,212,False,0.0004319201299504601
2738,4,202,0.11920292202211755,234,False,0.0012643170101588467
2739,121,16,0.11920292202211755,151,False,0.0011642554728583953
2740,322,129,0.2689414213699951,103,False,2.8351368230180123e-05
2741,154,7498,0.01798620996209156,56,True,0.00018783300758460145
2742,65,1933,0.01798620996209156,52,True,-0.0
2743,65,1984,0.01798620996209156,54,True,9.087856368858495e-05
2744,1984,65,0.01798620996209156,54,True,9.086702396734977e-05
2745,442,50,0.04742587317756678,58,False,9.484849311284568e-05
2746,777,4,0.7310585786300049,222,False,0.003051791810805236
2747,722,193,0.9933071490757153,22,True,4.258326535369373e-05
2748,341,447,0.04742587317756678,26,True,1.970792426459078e-05
2749,149,565,0.04742587317756678,35,False,5.365425138178518e-05
2750,565,149,0.04742587317756678,35,False,5.739647876346699e-05
2751,447,341,0.04742587317756678,26,True,1.9331291722545658e-05
2752,2541,45,0.9933071490757153,68,True,6.048489777278509e-05
2753,50,100,0.7310585786300049,73,False,0.0012538474240791598
2754,50,90,0.2689414213699951,97,False,0.0019826984409654505
2755,90,50,0.2689414213699951,97,False,0.001298833903911655
2756,100,50,0.7310585786300049,73,False,0.0009473457521731395
2757,535,102,0.01798620996209156,42,False,0.00012778772239724272
2758,237,563,0.01798620996209156,30,True,0.00018993364874239063
2759,923,448,0.11920292202211755,8,True,1.753229614854644e-11
2760,563,237,0.01798620996209156,30,True,0.0002488340495690285
2761,37,570,0.04742587317756678,59,False,0.0004208001979642453
2762,568,298,0.04742587317756678,25,False,3.052953975658176e-05
2763,298,568,0.04742587317756678,25,False,4.600169004014707e-05
2764,2538,467,0.04742587317756678,14,True,4.57210152342214e-06
2765,921,1210,0.01798620996209156,11,True,1.3379893352073053e-06
2766,1210,921,0.01798620996209156,11,True,1.4163252974450295e-06
2767,467,2538,0.01798620996209156,14,True,4.572101523422116e-06
2768,42,924,0.5,78,True,-0.0
2769,1241,538,0.04742587317756678,9,True,6.516229549507292e-06
2770,715,44,0.5,62,False,0.00034987257107103837
2771,574,669,0.01798620996209156,15,True,7.401051226067046e-06
2772,383,106,0.01798620996209156,63,False,0.0003817343264440359
2773,75,775,0.01798620996209156,60,True,0.00020819185461721062
2774,669,574,0.01798620996209156,15,True,8.145138857598201e-06
2775,448,1103,0.04742587317756678,11,False,2.003089730142842e-10
2776,2546,470,0.01798620996209156,4,True,1.1987740810534796e-07
2777,65,2544,0.01798620996209156,53,True,9.045923322999839e-05
2778,383,50,0.7310585786300049,59,False,0.00016372765505782565
2779,2544,65,0.01798620996209156,53,True,9.045923322999812e-05
2780,1103,448,0.04742587317756678,11,False,2.4334194677344203e-10
2781,1974,718,0.01798620996209156,10,True,4.188144853797691e-06
2782,470,2546,0.01798620996209156,4,True,1.1987740810534946e-07
2783,106,383,0.01798620996209156,63,False,0.0003646395065435856
2784,718,1974,0.01798620996209156,10,True,3.410750184820832e-06
2785,50,383,0.7310585786300049,59,False,0.00022235605724390213
2786,1935,298,0.01798620996209156,14,True,1.1282886899235291e-06
2787,1106,1107,0.01798620996209156,8,False,9.971095810635482e-06
2788,181,182,0.04742587317756678,49,False,0.00013969348640324337
2789,10,225,0.11920292202211755,184,False,0.001750079831610095
2790,4,3774,0.04742587317756678,217,True,0.0004948238833762618
2791,102,856,0.01798620996209156,33,True,1.535186566226633e-05
2792,50,365,0.01798620996209156,57,False,0.0001571044392324425
2793,182,181,0.01798620996209156,49,False,0.00020262510587204933
2794,298,1935,0.01798620996209156,14,True,3.280434318804354e-06
2795,775,75,0.01798620996209156,60,True,0.00020686508975904455
2796,3774,4,0.11920292202211755,217,True,0.0005169462825489644
2797,715,312,0.01798620996209156,23,True,8.99616837830629e-05
2798,225,10,0.11920292202211755,184,False,0.001734088503974384
2799,91,200,0.9525741268224334,27,False,8.222431908339577e-06
2800,91,234,0.9525741268224334,33,False,9.278504182150599e-05
2801,1,472,0.04742587317756678,496,False,0.001150413765505834
2802,91,469,0.9525741268224334,23,False,-0.0
2803,234,91,0.9525741268224334,33,False,0.00022507809092018558
2804,511,403,0.01798620996209156,27,False,2.1679393703940756e-05
2805,102,1005,0.8807970779778823,31,True,1.528261828538805e-05
2806,667,611,0.01798620996209156,12,False,6.158871901546712e-08
2807,1430,10,0.01798620996209156,169,False,0.0007228933110621579
2808,403,406,0.01798620996209156,38,False,5.6723604663445526e-05
2809,130,2549,0.01798620996209156,44,True,8.040716289016106e-06
2810,856,2543,0.01798620996209156,4,True,1.0159571323304537e-08
2811,718,720,0.01798620996209156,19,False,4.089807167229424e-05
2812,383,2547,0.01798620996209156,15,True,1.777699143786302e-06
2813,851,403,0.01798620996209156,30,True,5.946673153687401e-05
2814,102,97,0.5,74,False,0.0015737143088904466
2815,780,611,0.01798620996209156,12,False,1.6888118664670164e-07
2816,2542,920,0.01798620996209156,8,True,1.411698884023506e-07
2817,509,2548,0.01798620996209156,13,True,5.218578307001761e-06
2818,406,217,0.01798620996209156,43,False,0.00010294887855418721
2819,10,1992,0.01798620996209156,168,True,0.000558743262797798
2820,406,536,0.01798620996209156,35,False,5.1173973571280336e-05
2821,478,10,0.01798620996209156,182,False,0.0008547800087316694
2822,234,54,0.9525741268224334,49,False,0.00040630893292265035
2823,1,507,0.01798620996209156,503,False,0.0014935033744074538
2824,1988,10,0.01798620996209156,168,True,0.0005277068432991808
2825,252,720,0.01798620996209156,33,False,2.570779514501839e-05
2826,720,252,0.01798620996209156,33,False,3.181883386050442e-05
2827,1992,10,0.01798620996209156,168,True,0.0005573406287138611
2828,234,469,0.9525741268224334,10,False,-0.0
2829,2548,509,0.01798620996209156,13,True,5.218578307001719e-06
2830,91,2,0.9525741268224334,209,False,0.002697950400135461
2831,470,23,0.2689414213699951,65,False,4.4335743392037294e-05
2832,478,1431,0.01798620996209156,19,False,4.7499688609560075e-06
2833,2547,383,0.01798620996209156,15,True,1.7776991437863052e-06
2834,478,920,0.01798620996209156,23,True,1.401692788409152e-05
2835,1431,109,0.04742587317756678,46,False,1.8830057387561623e-05
2836,1104,2513,0.01798620996209156,6,True,7.2437720927745e-10
2837,608,995,0.04742587317756678,9,False,1.4637604198205588e-07
2838,1990,102,0.9933071490757153,31,True,1.5282618285388037e-05
2839,130,1430,0.01798620996209156,46,False,8.081173975803197e-05
2840,16,88,0.01798620996209156,164,False,0.00564592151458407
2841,10,1988,0.01798620996209156,168,True,0.000527903565643307
2842,720,343,0.01798620996209156,19,False,9.577834657603654e-06
2843,130,2551,0.01798620996209156,43,True,-0.0
2844,10,217,0.04742587317756678,192,False,0.0016893163232195058
2845,10,478,0.01798620996209156,182,False,0.0009711899482786902
2846,16,781,0.04742587317756678,121,False,0.0003595873514368945
2847,613,44,0.8807970779778823,65,False,0.0010767082397242624
2848,343,720,0.01798620996209156,19,False,8.170472132411647e-06
2849,781,16,0.04742587317756678,121,False,0.00036327003569796277
2850,2513,1104,0.01798620996209156,6,True,7.243772092778218e-10
2851,1431,478,0.01798620996209156,19,False,5.439603280485522e-06
2852,920,478,0.01798620996209156,23,True,1.5921369013210084e-05
2853,109,1431,0.01798620996209156,46,False,1.98446838522751e-05
2854,1988,7373,0.01798620996209156,10,True,2.78652839568323e-06
2855,7373,1988,0.01798620996209156,10,True,2.5898060515564483e-06
2856,97,102,0.5,74,False,0.0014890392233420304
2857,44,613,0.2689414213699951,65,False,0.001164222819426513
2858,102,1990,0.04742587317756678,31,True,1.528261828538805e-05
2859,1244,102,0.2689414213699951,32,True,1.9331975384311742e-05
2860,1005,102,0.8807970779778823,31,True,1.5282618285388037e-05
2861,343,1991,0.04742587317756678,9,True,3.290583046166902e-08
2862,536,406,0.01798620996209156,35,False,3.553472666943864e-05
2863,88,16,0.01798620996209156,164,False,0.004053776312052202
2864,102,1244,0.2689414213699951,32,True,1.8466758706693045e-05
2865,507,1,0.01798620996209156,503,False,0.0014496149957241048
2866,10,1430,0.01798620996209156,169,False,0.0006603088231647285
2867,403,511,0.01798620996209156,27,False,2.267301342301416e-05
2868,720,718,0.01798620996209156,19,False,4.072896982593954e-05
2869,2549,130,0.01798620996209156,44,True,8.040716289016086e-06
2870,611,667,0.01798620996209156,12,False,5.750374964529065e-09
2871,611,780,0.01798620996209156,12,False,1.2722475805835162e-07
2872,234,200,0.9525741268224334,14,False,7.121604816256926e-06
2873,403,851,0.01798620996209156,30,True,7.315421963974007e-05
2874,920,2542,0.01798620996209156,8,True,1.411698884023499e-07
2875,50,226,0.04742587317756678,78,False,0.0003906129485315881
2876,1647,150,0.01798620996209156,44,False,5.581765238247581e-05
2877,16,2556,0.01798620996209156,118,True,0.00012573706410186195
2878,50,182,0.2689414213699951,70,False,0.0002816833142478001
2879,403,150,0.01798620996209156,62,False,0.0003414905972917955
2880,720,1979,0.01798620996209156,11,False,-0.0
2881,1994,217,0.01798620996209156,28,True,7.5628952759322774e-06
2882,217,476,0.01798620996209156,36,True,4.866130624164929e-05
2883,217,1994,0.01798620996209156,28,True,8.374659730598124e-06
2884,10,2558,0.01798620996209156,167,True,0.0005251306407504894
2885,10,226,0.01798620996209156,199,False,0.002092231952548362
2886,226,1655,0.01798620996209156,34,True,5.041410753433515e-06
2887,150,403,0.01798620996209156,62,False,0.0003123348346899962
2888,150,1647,0.01798620996209156,44,False,5.419741662571368e-05
2889,181,226,0.01798620996209156,57,True,0.0001937142949355736
2890,239,1958,0.04742587317756678,19,True,3.0717282399348208e-09
2891,7449,775,0.01798620996209156,7,True,-0.0
2892,664,4,0.04742587317756678,218,False,0.0013041965963439487
2893,856,575,0.04742587317756678,10,True,5.9380205628821685e-08
2894,476,217,0.01798620996209156,36,True,3.436959764316177e-05
2895,403,1992,0.01798620996209156,23,True,3.427168855279748e-05
2896,403,1430,0.01798620996209156,24,True,4.0501424970837225e-05
2897,148,540,0.5,38,True,0.00010453210207466389
2898,540,148,0.5,38,True,0.00010004700006676399
2899,4,1091,0.11920292202211755,211,False,0.0005496151714353758
2900,2543,856,0.11920292202211755,4,True,1.0159571323305579e-08
2901,477,138,0.11920292202211755,11,True,1.1346290639031885e-06
2902,272,129,0.04742587317756678,123,False,0.0007252223420899402
2903,442,1218,0.04742587317756678,15,True,1.4458605260960425e-05
2904,2558,10,0.01798620996209156,167,True,0.0005251306407504898
2905,1430,403,0.01798620996209156,24,True,4.6271037642240946e-05
2906,2535,239,0.01798620996209156,19,True,3.0717282399347563e-09
2907,226,50,0.04742587317756678,78,False,0.00026431279724035674
2908,721,50,0.04742587317756678,51,False,5.586247892775877e-05
2909,226,10,0.01798620996209156,199,False,0.0019201066736864174
2910,576,50,0.01798620996209156,49,True,2.7894451480807574e-05
2911,401,31,0.7310585786300049,65,False,0.0008376109364129203
2912,995,608,0.04742587317756678,9,False,2.409083564822201e-06
2913,226,45,0.01798620996209156,100,False,0.0006618832020632888
2914,182,50,0.2689414213699951,70,False,0.00022449448004645836
2915,2557,54,0.01798620996209156,40,True,1.95894807158627e-05
2916,1430,54,0.01798620996209156,42,False,0.00013981485467807393
2917,1992,403,0.01798620996209156,23,True,3.567432263673534e-05
2918,54,1430,0.01798620996209156,42,False,0.00012735721548887553
2919,54,2557,0.01798620996209156,40,True,1.958948071586277e-05
2920,472,353,0.01798620996209156,28,True,9.40970537940734e-05
2921,1958,239,0.04742587317756678,19,True,3.0717282399347563e-09
2922,239,2535,0.01798620996209156,19,True,3.0717282399348208e-09
2923,1398,4,0.7310585786300049,211,False,0.0004237804943829496
2924,721,297,0.2689414213699951,15,True,9.404262697659282e-06
2925,138,477,0.11920292202211755,11,True,2.9507153567333533e-06
2926,1655,226,0.01798620996209156,34,True,1.041313249396867e-05
2927,472,1,0.04742587317756678,496,False,0.0010749078891047364
2928,299,226,0.01798620996209156,49,False,0.0001635127364851821
2929,502,7552,0.8807970779778823,18,False,1.2808414282550385e-05
2930,1931,1987,0.01798620996209156,4,True,-0.0
2931,504,608,0.01798620996209156,13,False,9.623458566980538e-06
2932,608,504,0.01798620996209156,13,False,1.681257264875366e-06
2933,2556,16,0.01798620996209156,118,True,0.00012573706410186125
2934,4,664,0.04742587317756678,218,False,0.0012733395487899502
2935,217,109,0.01798620996209156,69,False,0.00040139557041286525
2936,226,181,0.01798620996209156,57,True,0.00023856447834744746
2937,226,299,0.01798620996209156,49,False,0.00014799631225895186
2938,856,102,0.04742587317756678,33,True,1.5347149808697346e-05
2939,50,721,0.04742587317756678,51,False,7.676304864978606e-05
2940,50,576,0.01798620996209156,49,True,3.334901528340971e-05
2941,1991,343,0.04742587317756678,9,True,3.290583046167096e-08
2942,1921,44,0.01798620996209156,59,False,0.0001657788894442138
2943,101,467,0.04742587317756678,29,True,0.00026157315505180345
2944,101,540,0.01798620996209156,26,True,0.0001040210337675381
2945,539,854,0.01798620996209156,12,True,2.5373276143290654e-05
2946,854,539,0.01798620996209156,12,True,3.149040199754793e-05
2947,183,45,0.9933071490757153,88,False,0.0003460431594853467
2948,467,101,0.04742587317756678,29,True,0.00013604988962348527
2949,1994,224,0.01798620996209156,22,True,4.6696877087958555e-06
2950,1997,224,0.01798620996209156,21,True,5.29353406806528e-06
2951,384,224,0.01798620996209156,30,True,7.228516352479028e-05
2952,1996,224,0.04742587317756678,21,True,1.4727303974786182e-06
2953,181,2000,0.01798620996209156,26,True,8.451924226888947e-06
2954,145,1998,0.01798620996209156,53,False,0.0004880487466428351
2955,1998,145,0.01798620996209156,53,False,0.0004267356785008198
2956,45,183,0.9933071490757153,88,False,0.0003413400591281933
2957,109,217,0.01798620996209156,69,False,0.0002949127338845006
2958,224,1994,0.01798620996209156,22,True,3.857923254130059e-06
2959,224,1997,0.01798620996209156,21,True,1.4727303974786214e-06
2960,224,384,0.01798620996209156,30,True,5.183991180816525e-05
2961,224,1996,0.04742587317756678,21,True,1.4727303974786214e-06
2962,2566,181,0.01798620996209156,25,True,6.0408718270452794e-06
2963,2000,181,0.01798620996209156,26,True,9.683753427037232e-06
2964,3774,182,0.11920292202211755,33,True,4.6644219430403714e-05
2965,2565,16,0.01798620996209156,118,True,0.00012573706410186125
2966,2001,16,0.01798620996209156,120,False,0.0003283160392863763
2967,576,7550,0.01798620996209156,22,True,1.4081508972140783e-05
2968,7550,576,0.01798620996209156,22,True,2.1043561518774374e-05
2969,159,42,0.01798620996209156,105,False,0.00397268982996936
2970,1111,476,0.01798620996209156,15,True,1.4705730948701915e-05
2971,1660,476,0.01798620996209156,13,True,2.3813762993241856e-06
2972,476,1111,0.01798620996209156,15,True,1.578159744875324e-05
2973,476,1660,0.01798620996209156,13,True,3.0520962661329357e-06
2974,449,217,0.01798620996209156,37,False,0.00010976628497334846
2975,217,449,0.01798620996209156,37,False,0.00022212344087026522
2976,150,1999,0.01798620996209156,43,True,3.4989038229732924e-05
2977,150,2564,0.01798620996209156,42,True,3.409242034192499e-05
2978,182,175,0.04742587317756678,52,False,0.0003160804163450546
